Type,Library,Filename,Time (ms),FileSize (byte)
4. Statistics,jsoncons (C++),orderBook_BAKEBNB_limit_500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BAKEBNB_limit_1000.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BAKEBNB_limit_2500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BAKEBNB_limit_5000.json,0.003000,0
4. Statistics,jsoncons (C++),recent_trades_BAKEBNB_limit_1000.json,0.055000,0
4. Statistics,jsoncons (C++),average_price_BAKEBNB.json,0.000000,0
4. Statistics,jsoncons (C++),orderBook_BTCBUSD_limit_250.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BTCBUSD_limit_500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BTCBUSD_limit_1000.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BTCBUSD_limit_2500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_BTCBUSD_limit_5000.json,0.003000,0
4. Statistics,jsoncons (C++),recent_trades_BTCBUSD_limit_1000.json,0.055000,0
4. Statistics,jsoncons (C++),average_price_BTCBUSD.json,0.000000,0
4. Statistics,jsoncons (C++),orderBook_SOLUSDT_limit_250.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_SOLUSDT_limit_500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_SOLUSDT_limit_1000.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_SOLUSDT_limit_2500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_SOLUSDT_limit_5000.json,0.003000,0
4. Statistics,jsoncons (C++),recent_trades_SOLUSDT_limit_1000.json,0.056000,0
4. Statistics,jsoncons (C++),average_price_SOLUSDT.json,0.000000,0
4. Statistics,jsoncons (C++),orderBook_FILUPUSDT_limit_250.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_FILUPUSDT_limit_500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_FILUPUSDT_limit_1000.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_FILUPUSDT_limit_2500.json,0.003000,0
4. Statistics,jsoncons (C++),orderBook_FILUPUSDT_limit_5000.json,0.003000,0
4. Statistics,jsoncons (C++),recent_trades_FILUPUSDT_limit_1000.json,0.055000,0
4. Statistics,jsoncons (C++),average_price_FILUPUSDT.json,0.000000,0
7. Code size,jsoncons (C++),jsonstat,0,113472
1. Parse,JsonCpp (C++),exchange_info.json,21.195000,0
1. Parse,JsonCpp (C++),orderBook_ETHBTC_limit_250.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_ETHBTC_limit_500.json,0.065000,0
1. Parse,JsonCpp (C++),orderBook_ETHBTC_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_ETHBTC_limit_2500.json,0.065000,0
1. Parse,JsonCpp (C++),orderBook_ETHBTC_limit_5000.json,0.065000,0
1. Parse,JsonCpp (C++),recent_trades_ETHBTC_limit_1000.json,1.411000,0
1. Parse,JsonCpp (C++),average_price_ETHBTC.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_ADABTC_limit_250.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_ADABTC_limit_500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_ADABTC_limit_1000.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_ADABTC_limit_2500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_ADABTC_limit_5000.json,0.067000,0
1. Parse,JsonCpp (C++),recent_trades_ADABTC_limit_1000.json,1.418000,0
1. Parse,JsonCpp (C++),average_price_ADABTC.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_AVAXBTC_limit_250.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_AVAXBTC_limit_500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_AVAXBTC_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_AVAXBTC_limit_2500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_AVAXBTC_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_AVAXBTC_limit_1000.json,1.411000,0
1. Parse,JsonCpp (C++),average_price_AVAXBTC.json,0.001000,0
1. Parse,JsonCpp (C++),orderBook_DOTBTC_limit_250.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_DOTBTC_limit_500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_DOTBTC_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_DOTBTC_limit_2500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_DOTBTC_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_DOTBTC_limit_1000.json,1.413000,0
1. Parse,JsonCpp (C++),average_price_DOTBTC.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_LTCBTC_limit_250.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LTCBTC_limit_500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LTCBTC_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LTCBTC_limit_2500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_LTCBTC_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_LTCBTC_limit_1000.json,1.414000,0
1. Parse,JsonCpp (C++),average_price_LTCBTC.json,0.001000,0
1. Parse,JsonCpp (C++),orderBook_LUNABNB_limit_250.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LUNABNB_limit_500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LUNABNB_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_LUNABNB_limit_2500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_LUNABNB_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_LUNABNB_limit_1000.json,1.411000,0
1. Parse,JsonCpp (C++),average_price_LUNABNB.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_SOLBNB_limit_250.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_SOLBNB_limit_500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_SOLBNB_limit_1000.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_SOLBNB_limit_2500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_SOLBNB_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_SOLBNB_limit_1000.json,1.412000,0
1. Parse,JsonCpp (C++),average_price_SOLBNB.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_BAKEBNB_limit_250.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_BAKEBNB_limit_500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_BAKEBNB_limit_1000.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_BAKEBNB_limit_2500.json,0.066000,0
1. Parse,JsonCpp (C++),orderBook_BAKEBNB_limit_5000.json,0.066000,0
1. Parse,JsonCpp (C++),recent_trades_BAKEBNB_limit_1000.json,1.421000,0
1. Parse,JsonCpp (C++),average_price_BAKEBNB.json,0.001000,0
1. Parse,JsonCpp (C++),orderBook_BTCBUSD_limit_250.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_BTCBUSD_limit_500.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_BTCBUSD_limit_1000.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_BTCBUSD_limit_2500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_BTCBUSD_limit_5000.json,0.067000,0
1. Parse,JsonCpp (C++),recent_trades_BTCBUSD_limit_1000.json,1.433000,0
1. Parse,JsonCpp (C++),average_price_BTCBUSD.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_SOLUSDT_limit_250.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_SOLUSDT_limit_500.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_SOLUSDT_limit_1000.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_SOLUSDT_limit_2500.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_SOLUSDT_limit_5000.json,0.068000,0
1. Parse,JsonCpp (C++),recent_trades_SOLUSDT_limit_1000.json,1.425000,0
1. Parse,JsonCpp (C++),average_price_SOLUSDT.json,0.002000,0
1. Parse,JsonCpp (C++),orderBook_FILUPUSDT_limit_250.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_FILUPUSDT_limit_500.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_FILUPUSDT_limit_1000.json,0.067000,0
1. Parse,JsonCpp (C++),orderBook_FILUPUSDT_limit_2500.json,0.068000,0
1. Parse,JsonCpp (C++),orderBook_FILUPUSDT_limit_5000.json,0.067000,0
1. Parse,JsonCpp (C++),recent_trades_FILUPUSDT_limit_1000.json,1.428000,0
1. Parse,JsonCpp (C++),average_price_FILUPUSDT.json,0.002000,0
2. Stringify,JsonCpp (C++),exchange_info.json,21.710000,0
2. Stringify,JsonCpp (C++),orderBook_ETHBTC_limit_250.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_ETHBTC_limit_500.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_ETHBTC_limit_1000.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_ETHBTC_limit_2500.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_ETHBTC_limit_5000.json,0.057000,0
2. Stringify,JsonCpp (C++),recent_trades_ETHBTC_limit_1000.json,1.397000,0
2. Stringify,JsonCpp (C++),average_price_ETHBTC.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_ADABTC_limit_250.json,0.065000,0
2. Stringify,JsonCpp (C++),orderBook_ADABTC_limit_500.json,0.065000,0
2. Stringify,JsonCpp (C++),orderBook_ADABTC_limit_1000.json,0.065000,0
2. Stringify,JsonCpp (C++),orderBook_ADABTC_limit_2500.json,0.065000,0
2. Stringify,JsonCpp (C++),orderBook_ADABTC_limit_5000.json,0.065000,0
2. Stringify,JsonCpp (C++),recent_trades_ADABTC_limit_1000.json,1.412000,0
2. Stringify,JsonCpp (C++),average_price_ADABTC.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_AVAXBTC_limit_250.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_AVAXBTC_limit_500.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_AVAXBTC_limit_1000.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_AVAXBTC_limit_2500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_AVAXBTC_limit_5000.json,0.058000,0
2. Stringify,JsonCpp (C++),recent_trades_AVAXBTC_limit_1000.json,1.397000,0
2. Stringify,JsonCpp (C++),average_price_AVAXBTC.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_DOTBTC_limit_250.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_DOTBTC_limit_500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_DOTBTC_limit_1000.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_DOTBTC_limit_2500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_DOTBTC_limit_5000.json,0.060000,0
2. Stringify,JsonCpp (C++),recent_trades_DOTBTC_limit_1000.json,1.406000,0
2. Stringify,JsonCpp (C++),average_price_DOTBTC.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_LTCBTC_limit_250.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LTCBTC_limit_500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LTCBTC_limit_1000.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_LTCBTC_limit_2500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LTCBTC_limit_5000.json,0.059000,0
2. Stringify,JsonCpp (C++),recent_trades_LTCBTC_limit_1000.json,1.400000,0
2. Stringify,JsonCpp (C++),average_price_LTCBTC.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_LUNABNB_limit_250.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LUNABNB_limit_500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LUNABNB_limit_1000.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_LUNABNB_limit_2500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_LUNABNB_limit_5000.json,0.059000,0
2. Stringify,JsonCpp (C++),recent_trades_LUNABNB_limit_1000.json,1.398000,0
2. Stringify,JsonCpp (C++),average_price_LUNABNB.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_SOLBNB_limit_250.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_SOLBNB_limit_500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_SOLBNB_limit_1000.json,0.058000,0
2. Stringify,JsonCpp (C++),orderBook_SOLBNB_limit_2500.json,0.059000,0
2. Stringify,JsonCpp (C++),orderBook_SOLBNB_limit_5000.json,0.059000,0
2. Stringify,JsonCpp (C++),recent_trades_SOLBNB_limit_1000.json,1.400000,0
2. Stringify,JsonCpp (C++),average_price_SOLBNB.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_BAKEBNB_limit_250.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_BAKEBNB_limit_500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_BAKEBNB_limit_1000.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_BAKEBNB_limit_2500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_BAKEBNB_limit_5000.json,0.060000,0
2. Stringify,JsonCpp (C++),recent_trades_BAKEBNB_limit_1000.json,1.408000,0
2. Stringify,JsonCpp (C++),average_price_BAKEBNB.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_BTCBUSD_limit_250.json,0.070000,0
2. Stringify,JsonCpp (C++),orderBook_BTCBUSD_limit_500.json,0.070000,0
2. Stringify,JsonCpp (C++),orderBook_BTCBUSD_limit_1000.json,0.070000,0
2. Stringify,JsonCpp (C++),orderBook_BTCBUSD_limit_2500.json,0.070000,0
2. Stringify,JsonCpp (C++),orderBook_BTCBUSD_limit_5000.json,0.070000,0
2. Stringify,JsonCpp (C++),recent_trades_BTCBUSD_limit_1000.json,1.478000,0
2. Stringify,JsonCpp (C++),average_price_BTCBUSD.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_SOLUSDT_limit_250.json,0.061000,0
2. Stringify,JsonCpp (C++),orderBook_SOLUSDT_limit_500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_SOLUSDT_limit_1000.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_SOLUSDT_limit_2500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_SOLUSDT_limit_5000.json,0.060000,0
2. Stringify,JsonCpp (C++),recent_trades_SOLUSDT_limit_1000.json,1.416000,0
2. Stringify,JsonCpp (C++),average_price_SOLUSDT.json,0.001000,0
2. Stringify,JsonCpp (C++),orderBook_FILUPUSDT_limit_250.json,0.061000,0
2. Stringify,JsonCpp (C++),orderBook_FILUPUSDT_limit_500.json,0.060000,0
2. Stringify,JsonCpp (C++),orderBook_FILUPUSDT_limit_1000.json,0.061000,0
2. Stringify,JsonCpp (C++),orderBook_FILUPUSDT_limit_2500.json,0.061000,0
2. Stringify,JsonCpp (C++),orderBook_FILUPUSDT_limit_5000.json,0.060000,0
2. Stringify,JsonCpp (C++),recent_trades_FILUPUSDT_limit_1000.json,1.411000,0
2. Stringify,JsonCpp (C++),average_price_FILUPUSDT.json,0.001000,0
4. Statistics,JsonCpp (C++),exchange_info.json,2.072000,0
4. Statistics,JsonCpp (C++),orderBook_ETHBTC_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ETHBTC_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ETHBTC_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ETHBTC_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ETHBTC_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_ETHBTC_limit_1000.json,0.116000,0
4. Statistics,JsonCpp (C++),average_price_ETHBTC.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_ADABTC_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ADABTC_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ADABTC_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ADABTC_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_ADABTC_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_ADABTC_limit_1000.json,0.116000,0
4. Statistics,JsonCpp (C++),average_price_ADABTC.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_AVAXBTC_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_AVAXBTC_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_AVAXBTC_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_AVAXBTC_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_AVAXBTC_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_AVAXBTC_limit_1000.json,0.117000,0
4. Statistics,JsonCpp (C++),average_price_AVAXBTC.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_DOTBTC_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_DOTBTC_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_DOTBTC_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_DOTBTC_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_DOTBTC_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_DOTBTC_limit_1000.json,0.118000,0
4. Statistics,JsonCpp (C++),average_price_DOTBTC.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_LTCBTC_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LTCBTC_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LTCBTC_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LTCBTC_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LTCBTC_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_LTCBTC_limit_1000.json,0.117000,0
4. Statistics,JsonCpp (C++),average_price_LTCBTC.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_LUNABNB_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LUNABNB_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LUNABNB_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LUNABNB_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_LUNABNB_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_LUNABNB_limit_1000.json,0.117000,0
4. Statistics,JsonCpp (C++),average_price_LUNABNB.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_SOLBNB_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLBNB_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLBNB_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLBNB_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLBNB_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_SOLBNB_limit_1000.json,0.117000,0
4. Statistics,JsonCpp (C++),average_price_SOLBNB.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_BAKEBNB_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BAKEBNB_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BAKEBNB_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BAKEBNB_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BAKEBNB_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_BAKEBNB_limit_1000.json,0.118000,0
4. Statistics,JsonCpp (C++),average_price_BAKEBNB.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_BTCBUSD_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BTCBUSD_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BTCBUSD_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BTCBUSD_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_BTCBUSD_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_BTCBUSD_limit_1000.json,0.120000,0
4. Statistics,JsonCpp (C++),average_price_BTCBUSD.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_SOLUSDT_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLUSDT_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLUSDT_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLUSDT_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_SOLUSDT_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_SOLUSDT_limit_1000.json,0.121000,0
4. Statistics,JsonCpp (C++),average_price_SOLUSDT.json,0.000000,0
4. Statistics,JsonCpp (C++),orderBook_FILUPUSDT_limit_250.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_FILUPUSDT_limit_500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_FILUPUSDT_limit_1000.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_FILUPUSDT_limit_2500.json,0.007000,0
4. Statistics,JsonCpp (C++),orderBook_FILUPUSDT_limit_5000.json,0.007000,0
4. Statistics,JsonCpp (C++),recent_trades_FILUPUSDT_limit_1000.json,0.121000,0
4. Statistics,JsonCpp (C++),average_price_FILUPUSDT.json,0.000000,0
7. Code size,JsonCpp (C++),jsonstat,0,207672
1. Parse,json-c (C),exchange_info.json,22.975000,0
1. Parse,json-c (C),orderBook_ETHBTC_limit_250.json,0.077000,0
1. Parse,json-c (C),orderBook_ETHBTC_limit_500.json,0.077000,0
1. Parse,json-c (C),orderBook_ETHBTC_limit_1000.json,0.076000,0
1. Parse,json-c (C),orderBook_ETHBTC_limit_2500.json,0.076000,0
1. Parse,json-c (C),orderBook_ETHBTC_limit_5000.json,0.076000,0
1. Parse,json-c (C),recent_trades_ETHBTC_limit_1000.json,2.058000,0
1. Parse,json-c (C),average_price_ETHBTC.json,0.000000,0
1. Parse,json-c (C),orderBook_ADABTC_limit_250.json,0.076000,0
1. Parse,json-c (C),orderBook_ADABTC_limit_500.json,0.076000,0
1. Parse,json-c (C),orderBook_ADABTC_limit_1000.json,0.077000,0
1. Parse,json-c (C),orderBook_ADABTC_limit_2500.json,0.076000,0
1. Parse,json-c (C),orderBook_ADABTC_limit_5000.json,0.075000,0
1. Parse,json-c (C),recent_trades_ADABTC_limit_1000.json,2.007000,0
1. Parse,json-c (C),average_price_ADABTC.json,0.000000,0
1. Parse,json-c (C),orderBook_AVAXBTC_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_AVAXBTC_limit_500.json,0.076000,0
1. Parse,json-c (C),orderBook_AVAXBTC_limit_1000.json,0.074000,0
1. Parse,json-c (C),orderBook_AVAXBTC_limit_2500.json,0.074000,0
1. Parse,json-c (C),orderBook_AVAXBTC_limit_5000.json,0.074000,0
1. Parse,json-c (C),recent_trades_AVAXBTC_limit_1000.json,1.976000,0
1. Parse,json-c (C),average_price_AVAXBTC.json,0.000000,0
1. Parse,json-c (C),orderBook_DOTBTC_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_DOTBTC_limit_500.json,0.076000,0
1. Parse,json-c (C),orderBook_DOTBTC_limit_1000.json,0.077000,0
1. Parse,json-c (C),orderBook_DOTBTC_limit_2500.json,0.077000,0
1. Parse,json-c (C),orderBook_DOTBTC_limit_5000.json,0.076000,0
1. Parse,json-c (C),recent_trades_DOTBTC_limit_1000.json,2.017000,0
1. Parse,json-c (C),average_price_DOTBTC.json,0.000000,0
1. Parse,json-c (C),orderBook_LTCBTC_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_LTCBTC_limit_500.json,0.076000,0
1. Parse,json-c (C),orderBook_LTCBTC_limit_1000.json,0.076000,0
1. Parse,json-c (C),orderBook_LTCBTC_limit_2500.json,0.077000,0
1. Parse,json-c (C),orderBook_LTCBTC_limit_5000.json,0.076000,0
1. Parse,json-c (C),recent_trades_LTCBTC_limit_1000.json,2.019000,0
1. Parse,json-c (C),average_price_LTCBTC.json,0.000000,0
1. Parse,json-c (C),orderBook_LUNABNB_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_LUNABNB_limit_500.json,0.077000,0
1. Parse,json-c (C),orderBook_LUNABNB_limit_1000.json,0.077000,0
1. Parse,json-c (C),orderBook_LUNABNB_limit_2500.json,0.077000,0
1. Parse,json-c (C),orderBook_LUNABNB_limit_5000.json,0.077000,0
1. Parse,json-c (C),recent_trades_LUNABNB_limit_1000.json,1.976000,0
1. Parse,json-c (C),average_price_LUNABNB.json,0.000000,0
1. Parse,json-c (C),orderBook_SOLBNB_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_SOLBNB_limit_500.json,0.077000,0
1. Parse,json-c (C),orderBook_SOLBNB_limit_1000.json,0.075000,0
1. Parse,json-c (C),orderBook_SOLBNB_limit_2500.json,0.074000,0
1. Parse,json-c (C),orderBook_SOLBNB_limit_5000.json,0.074000,0
1. Parse,json-c (C),recent_trades_SOLBNB_limit_1000.json,1.985000,0
1. Parse,json-c (C),average_price_SOLBNB.json,0.000000,0
1. Parse,json-c (C),orderBook_BAKEBNB_limit_250.json,0.074000,0
1. Parse,json-c (C),orderBook_BAKEBNB_limit_500.json,0.075000,0
1. Parse,json-c (C),orderBook_BAKEBNB_limit_1000.json,0.075000,0
1. Parse,json-c (C),orderBook_BAKEBNB_limit_2500.json,0.075000,0
1. Parse,json-c (C),orderBook_BAKEBNB_limit_5000.json,0.075000,0
1. Parse,json-c (C),recent_trades_BAKEBNB_limit_1000.json,1.940000,0
1. Parse,json-c (C),average_price_BAKEBNB.json,0.000000,0
1. Parse,json-c (C),orderBook_BTCBUSD_limit_250.json,0.075000,0
1. Parse,json-c (C),orderBook_BTCBUSD_limit_500.json,0.075000,0
1. Parse,json-c (C),orderBook_BTCBUSD_limit_1000.json,0.075000,0
1. Parse,json-c (C),orderBook_BTCBUSD_limit_2500.json,0.075000,0
1. Parse,json-c (C),orderBook_BTCBUSD_limit_5000.json,0.075000,0
1. Parse,json-c (C),recent_trades_BTCBUSD_limit_1000.json,2.066000,0
1. Parse,json-c (C),average_price_BTCBUSD.json,0.000000,0
1. Parse,json-c (C),orderBook_SOLUSDT_limit_250.json,0.076000,0
1. Parse,json-c (C),orderBook_SOLUSDT_limit_500.json,0.076000,0
1. Parse,json-c (C),orderBook_SOLUSDT_limit_1000.json,0.077000,0
1. Parse,json-c (C),orderBook_SOLUSDT_limit_2500.json,0.077000,0
1. Parse,json-c (C),orderBook_SOLUSDT_limit_5000.json,0.077000,0
1. Parse,json-c (C),recent_trades_SOLUSDT_limit_1000.json,2.010000,0
1. Parse,json-c (C),average_price_SOLUSDT.json,0.000000,0
